package,version,license,module,vendored,downloaded_at_build,distribution_method,usage_method,comments,license_link,download_location,provenance,repo_modules
libllvm20,,ISC (Internet Software Consortium),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
liblrdf0,0.6.1-4build1,GPL (GNU Public License),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libltc11,1.3.2-1build1,LGPL (Library or Lesser GPL),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libmfx1,22.5.4-1,MIT,RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libmjpegutils-2.1-0t64,1:2.1.0+debian-8.1build1,BSD (any variant),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libmms0,,MIT,RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libmodplug1,1:0.8.9.0-3build1,Other (Please describe in Comments),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Public Domain. 
 Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libmosquitto1,0.4.0,Apache 2.0,RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Dynamic Linking,,https://github.com/shin-/dockerpy-creds/blob/master/LICENSE,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libmp3lame0,3.100-6build1,Apache 2.0,RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,,,,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libmpcdec6,2:0.1~r495-2build1,GPL (GNU Public License),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libmplex2-2.1-0t64,1:2.1.0+debian-8.1build1,LGPL (Library or Lesser GPL),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libnice10,0.1.21-2build3,LGPL (Library or Lesser GPL),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libnpp-12-9,,MPL,RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libnspr4,2:4.35-1.1build1,MPL,RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",https://hg.mozilla.org/projects/nspr/file/tip/LICENSE,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libnss3,2:3.98-1build1,MPL,RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",https://hg.mozilla.org/projects/nss/file/tip/COPYING,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libnvjpeg-12-9,,Nvidia Proprietary License,RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libnvrtc-builtins12.0,,Nvidia Proprietary License,RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libnvrtc12,,Nvidia Proprietary License,RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libogg0,1.3.5-3build1,BSD (any variant),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libopenal-data,1:1.23.1-4build1,LGPL (Library or Lesser GPL),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libopenal1,1:1.23.1-4build1,LGPL (Library or Lesser GPL),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libopenexr-3-1-30,3.1.5-5.1build3,BSD (any variant),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libopenjp2-7,2.5.0-2ubuntu0.3,BSD (any variant),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libopenmpt0t64,0.7.3-1.1build3,BSD (any variant),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libopenni2-0,2.2.0.33+dfsg-18,Apache 2.0,RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libopus0,1.4-1build1,BSD (any variant),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
liborc-0.4-0t64,1:0.4.38-1ubuntu0.1,BSD (any variant),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Dynamic Linking,0.0,,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libpam-systemd,255.4-1ubuntu8.6,LGPL (Library or Lesser GPL),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libpango-1.0-0,1.52.1+ds-1build1,LGPL (Library or Lesser GPL),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Dynamic Linking,0.0,,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libpangocairo-1.0-0,1.52.1+ds-1build1,LGPL (Library or Lesser GPL),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Dynamic Linking,0.0,,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libpangoft2-1.0-0,1.52.1+ds-1build1,LGPL (Library or Lesser GPL),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Dynamic Linking,0.0,,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libpciaccess0,0.17-3build1,MIT,RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libpipewire-0.3-0t64,1.0.5-1ubuntu3,MIT,RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libpixman-1-0,0.42.2-1build1,MIT,RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libpng16-16t64,1.6.43-5build1,Other (Please describe in Comments),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"PNG reference library license
 Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libpopt0,,MIT,RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,,,,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libproxy1v5,0.5.4-4build1,LGPL (Library or Lesser GPL),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libpulse0,1:16.1+dfsg1-2ubuntu10.1,LGPL (Library or Lesser GPL),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libqrencode4,4.1.1-1build2,LGPL (Library or Lesser GPL),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libraft-cu12,25.8.0,Apache 2.0,RTVI_VLM+RTVI_EMBED (container 3.2 GA),,PyPi,Container - Added to Base Container listed in Row 1,Dynamic Linking,,https://github.com/rapidsai/raft/blob/main/LICENSE,PyPi,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libraptor2-0,2.0.16-3ubuntu0.1,More than one license (Please specify in Comments),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Apache, LGPL2.1+, GPL3+
 Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libraw1394-11,2.1.2-2build3,LGPL (Library or Lesser GPL),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
librmm-cu12,25.8.0,Apache 2.0,RTVI_VLM+RTVI_EMBED (container 3.2 GA),,PyPi,Container - Added to Base Container listed in Row 1,Dynamic Linking,,https://github.com/rapidsai/rmm/blob/main/LICENSE,PyPi,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
librosa,0.11.0,ISC (Internet Software Consortium),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,PyPi,Container - Added to Base Container listed in Row 1,Dynamic Linking,,https://github.com/librosa/librosa/blob/main/LICENSE.md,PyPi,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
librsvg2-2,2.58.0+dfsg-1build1,LGPL (Library or Lesser GPL),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libsamplerate0,0.2.2-4build1,BSD (any variant),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libsbc1,2.0-1build1,LGPL (Library or Lesser GPL),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libsdl2-2.0-0,2.30.0+dfsg-1build3,Other (Please describe in Comments),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Zlib license.
 Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libsensors-config,1:3.6.0-9build1,LGPL (Library or Lesser GPL),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Zlib license.
 Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libsensors5,1:3.6.0-9build1,LGPL (Library or Lesser GPL),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Zlib license.
 Not used, installed as a dependency of another dpkg package",https://github.com/lm-sensors/lm-sensors/blob/master/COPYING.LGPL,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libserd-0-0,0.32.2-1,ISC (Internet Software Consortium),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",https://github.com/drobilla/serd/blob/master/COPYING,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libsharpyuv0,1.3.2-0.4build3,BSD (any variant),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libshout3,2.4.6-1build2,LGPL (Library or Lesser GPL),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",https://gitlab.xiph.org/xiph/icecast-libshout/-/blob/master/COPYING?ref_type=heads,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libslang2,2.3.3-3build2,LGPL (Library or Lesser GPL),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,0.0,0.0,,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
libsndfile1,1.2.2-1ubuntu5.24.04.1,LGPL (Library or Lesser GPL),RTVI_VLM+RTVI_EMBED (container 3.2 GA),,Ubuntu APT repo,Container - Added to Base Container listed in Row 1,Other (Please describe in Comments),"Not used, installed as a dependency of another dpkg package",https://github.com/libsndfile/libsndfile/blob/master/COPYING,Ubuntu APT repo,submission,services/rtvi/rt-vlm;services/rtvi/rt-embed
